 CLAVE_CASILLA,CLAVE_ACTA,ID_ESTADO,ESTADO,ID_MUNICIPIO,MUNICIPIO,ID_DISTRITO_LOCAL,DISTRITO_LOCAL,SECCION,ID_CASILLA,TIPO_CASILLA,EXT_CONTIGUA,UBICACION_CASILLA,TIPO_ACTA,TOTAL_BOLETAS_SOBRANTES,TOTAL_PERSONAS_VOTARON,TOTAL_REP_PARTIDO_CI_VOTARON,TOTAL_VOTOS_SACADOS,PAN,PRI,PRD,PVEM,PT,MC,MORENA,PANAL,PES,RSP,FXM,C_PRI_PRD,C_PVEM_PT_MORENA_PANAL,C_PVEM_PT_MORENA,C_PVEM_PT_PANAL,C_PVEM_MORENA_PANAL,C_PT_MORENA_PANAL,C_PVEM_PT,C_PVEM_MORENA,C_PVEM_PANAL,C_PT_MORENA,C_PT_PANAL,C_MORENA_PANAL,NO_REGISTRADOS,NULOS,TOTAL_VOTOS_ASENTADO,TOTAL_VOTOS_CALCULADO,LISTA_NOMINAL,REPRESENTANTES_PP_CI,OBSERVACIONES,CONTABILIZADA,MECANISMOS_TRASLADO,SHA,FECHA_HORA_ACOPIO,FECHA_HORA_CAPTURA,FECHA_HORA_VERIFICACION,ORIGEN,DIGITALIZACION,TIPO_DOCUMENTO
191287B0100,191287B01002,19,NUEVO LEON,40,Monterrey,6,DISTRITO 6,1287,1,B,0,1,2,,,,,22,42,0,3,1,52,15,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,4,,144,231,12, Por MAC,1,D,,,9/6/2021 23:51,,,,-
191288B0100,191288B01002,19,NUEVO LEON,40,Monterrey,6,DISTRITO 6,1288,1,B,0,1,2,0,,,,31,67,0,1,1,90,24,1,3,0,2,0,2,0,0,0,1,0,1,0,0,0,0,0,3,,227,425,12, Por Consejo CEE,1,D,,,12/6/2021 2:52,,,,-
191289B0100,191289B01002,19,NUEVO LEON,40,Monterrey,6,DISTRITO 6,1289,1,B,0,1,2,0,,,,67,110,3,2,4,141,35,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,8,,376,696,12, Por Recuento,1,D,,,12/6/2021 7:38,,,,-
191290B0100,191290B01002,19,NUEVO LEON,40,Monterrey,6,DISTRITO 6,1290,1,B,0,1,2,,,,,32,91,1,1,2,64,29,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,228,401,12, Por MAC,1,D,,,9/6/2021 23:55,,,,-
191291B0100,191291B01002,19,NUEVO LEON,40,Monterrey,6,DISTRITO 6,1291,1,B,0,1,2,0,,,,32,55,0,3,2,90,16,1,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,4,,208,385,12, Por Recuento,1,D,,,12/6/2021 7:41,,,,-
191291C0100,191291C01002,19,NUEVO LEON,40,Monterrey,6,DISTRITO 6,1291,1,C,0,1,2,,,,,54,46,0,1,1,82,19,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,210,385,12, Por MAC,1,D,,,9/6/2021 23:57,,,,-
191292B0100,191292B01002,19,NUEVO LEON,40,Monterrey,6,DISTRITO 6,1292,1,B,0,1,2,,,,,35,76,0,3,2,112,23,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,5,,262,510,12, Por MAC,1,D,,,9/6/2021 23:58,,,,-
191292C0100,191292C01002,19,NUEVO LEON,40,Monterrey,6,DISTRITO 6,1292,1,C,0,1,2,,,,,42,63,1,0,1,102,37,1,0,0,1,2,0,1,0,0,0,0,0,0,0,1,0,0,2,,254,509,12, Por MAC,1,D,,,10/6/2021 0:00,,,,-
191292C0200,191292C02002,19,NUEVO LEON,40,Monterrey,6,DISTRITO 6,1292,2,C,0,1,2,0,,,,23,84,2,2,1,111,38,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,,270,509,12, Por Consejo CEE,1,D,,,12/6/2021 2:53,,,,-
191293B0100,191293B01002,19,NUEVO LEON,40,Monterrey,6,DISTRITO 6,1293,1,B,0,1,2,,,,,48,85,2,4,3,139,38,1,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,4,,333,553,12, Por MAC,1,D,,,10/6/2021 0:02,,,,-
191294B0100,191294B01002,19,NUEVO LEON,40,Monterrey,6,DISTRITO 6,1294,1,B,0,1,2,0,,,,66,57,1,2,2,93,36,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,262,377,12, Por Recuento,1,D,,,12/6/2021 7:47,,,,-
191294C0100,191294C01002,19,NUEVO LEON,40,Monterrey,6,DISTRITO 6,1294,1,C,0,1,2,,,,,53,53,0,1,2,96,37,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,,253,376,12, Por MAC,1,D,,,10/6/2021 0:05,,,,-
191295B0100,191295B01002,19,NUEVO LEON,40,Monterrey,6,DISTRITO 6,1295,1,B,0,1,2,0,,,,46,57,2,1,0,121,42,2,1,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,4,,281,415,12, Por Recuento,1,D,,,12/6/2021 7:54,,,,-
191296B0100,191296B01002,19,NUEVO LEON,40,Monterrey,6,DISTRITO 6,1296,1,B,0,1,2,,,,,43,55,2,0,0,97,23,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,10,,234,397,12, Por MAC,1,D,,,10/6/2021 0:08,,,,-
191296C0100,191296C01002,19,NUEVO LEON,40,Monterrey,6,DISTRITO 6,1296,1,C,0,1,2,0,,,,49,42,0,1,2,99,21,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,221,396,12, Por Recuento,1,D,,,12/6/2021 7:57,,,,-
191297B0100,191297B01002,19,NUEVO LEON,40,Monterrey,6,DISTRITO 6,1297,1,B,0,1,2,0,,,,63,68,1,1,4,154,34,2,1,1,4,0,1,1,0,0,0,0,0,0,0,0,0,0,6,,341,484,12, Por Recuento,1,D,,,12/6/2021 7:58,,,,-
191298B0100,191298B01002,19,NUEVO LEON,40,Monterrey,6,DISTRITO 6,1298,1,B,0,1,2,,,,,85,78,3,1,1,142,23,1,0,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,3,,342,514,12, Por MAC,1,D,,,10/6/2021 0:12,,,,-
191299B0100,191299B01002,19,NUEVO LEON,40,Monterrey,6,DISTRITO 6,1299,1,B,0,1,2,0,,,,59,103,2,2,1,180,39,0,1,0,2,1,4,0,0,0,0,0,0,0,0,0,0,0,3,,397,614,12, Por Consejo CEE,1,D,,,12/6/2021 2:54,,,,-
191299C0100,191299C01002,19,NUEVO LEON,40,Monterrey,6,DISTRITO 6,1299,1,C,0,1,2,0,,,,75,93,0,2,7,163,41,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2,,386,614,12, Por Recuento,1,D,,,12/6/2021 7:59,,,,-
191300B0100,191300B01002,19,NUEVO LEON,40,Monterrey,6,DISTRITO 6,1300,1,B,0,1,2,,,,,43,76,1,1,1,142,15,2,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,5,,291,570,12, Por MAC,1,D,,,10/6/2021 0:15,,,,-
191301B0100,191301B01002,19,NUEVO LEON,40,Monterrey,6,DISTRITO 6,1301,1,B,0,1,2,,,,,54,141,0,3,3,150,51,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,412,721,12, Por MAC,1,D,,,10/6/2021 0:17,,,,-
191302B0100,191302B01002,19,NUEVO LEON,40,Monterrey,6,DISTRITO 6,1302,1,B,0,1,2,,,,,31,90,1,2,3,111,22,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,,273,540,12, Por MAC,1,D,,,10/6/2021 0:19,,,,-
191303B0100,191303B01002,19,NUEVO LEON,40,Monterrey,6,DISTRITO 6,1303,1,B,0,1,2,0,,,,27,81,1,1,0,67,24,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,5,,210,377,12, Por Recuento,1,D,,,12/6/2021 7:58,,,,-
191304B0100,191304B01002,19,NUEVO LEON,40,Monterrey,6,DISTRITO 6,1304,1,B,0,1,2,,,,,36,95,3,2,1,111,18,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,9,,283,466,12, Por MAC,1,D,,,10/6/2021 0:21,,,,-
191304C0100,191304C01002,19,NUEVO LEON,40,Monterrey,6,DISTRITO 6,1304,1,C,0,1,2,0,,,,54,102,1,1,0,102,18,2,0,1,1,1,2,0,0,1,0,0,0,0,1,0,0,0,7,,294,465,12, Por Recuento,1,D,,,12/6/2021 7:56,,,,-
191305B0100,191305B01002,19,NUEVO LEON,40,Monterrey,6,DISTRITO 6,1305,1,B,0,1,2,,,,,35,98,3,2,1,100,18,1,2,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,,265,421,12, Por MAC,1,D,,,10/6/2021 0:29,,,,-
191305C0100,191305C01002,19,NUEVO LEON,40,Monterrey,6,DISTRITO 6,1305,1,C,0,1,2,0,,,,34,91,2,1,1,111,22,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,267,421,12, Por Consejo CEE,1,D,,,12/6/2021 2:56,,,,-
191306B0100,191306B01002,19,NUEVO LEON,40,Monterrey,6,DISTRITO 6,1306,1,B,0,1,2,,,,,53,82,1,0,1,154,27,1,2,0,0,2,1,1,1,0,0,0,0,0,1,0,1,0,7,,335,533,12, Por MAC,1,D,,,10/6/2021 0:30,,,,-
191307B0100,191307B01002,19,NUEVO LEON,40,Monterrey,6,DISTRITO 6,1307,1,B,0,1,2,,,,,62,96,2,4,1,195,31,2,0,1,0,0,1,2,0,0,0,0,1,0,1,0,0,0,5,,404,619,12, Por MAC,1,D,,,10/6/2021 0:31,,,,-
191307C0100,191307C01002,19,NUEVO LEON,40,Monterrey,6,DISTRITO 6,1307,1,C,0,1,2,0,,,,74,105,2,2,11,172,37,1,1,0,2,2,2,0,0,0,0,0,0,0,1,0,0,0,2,,414,619,12, Por Recuento,1,D,,,12/6/2021 7:58,,,,-
191307C0200,191307C02002,19,NUEVO LEON,40,Monterrey,6,DISTRITO 6,1307,2,C,0,1,2,0,,,,64,100,2,2,4,160,36,0,2,1,5,0,2,0,0,0,0,0,0,1,0,0,0,2,2,,383,618,12, Por Recuento,1,D,,,12/6/2021 7:49,,,,-
191308B0100,191308B01002,19,NUEVO LEON,40,Monterrey,6,DISTRITO 6,1308,1,B,0,1,2,,,,,55,97,0,5,4,118,47,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,6,,337,576,12, Por MAC,1,D,,,10/6/2021 0:35,,,,-
191309B0100,191309B01002,19,NUEVO LEON,40,Monterrey,6,DISTRITO 6,1309,1,B,0,1,2,,,,,82,126,2,3,0,190,32,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,,445,613,12, Por MAC,1,D,,,10/6/2021 0:36,,,,-
191309C0100,191309C01002,19,NUEVO LEON,40,Monterrey,6,DISTRITO 6,1309,1,C,0,1,2,,,,,72,97,0,0,1,198,29,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,,403,613,12, Por MAC,1,D,,,10/6/2021 0:37,,,,-
191309C0200,191309C02002,19,NUEVO LEON,40,Monterrey,6,DISTRITO 6,1309,2,C,0,1,2,0,,,,72,111,2,2,6,181,19,1,1,4,1,1,0,0,0,2,0,0,0,0,1,0,0,0,1,,405,613,12, Por Recuento,1,D,,,12/6/2021 7:57,,,,-
191310B0100,191310B01002,19,NUEVO LEON,40,Monterrey,6,DISTRITO 6,1310,1,B,0,1,2,0,,,,98,113,2,2,2,203,40,3,3,2,6,1,1,0,0,0,0,0,0,0,0,0,0,0,8,,484,733,12, Por Recuento,1,D,,,12/6/2021 8:00,,,,-
191310C0100,191310C01002,19,NUEVO LEON,40,Monterrey,6,DISTRITO 6,1310,1,C,0,1,2,,,,,87,146,0,2,5,165,59,1,4,0,4,2,1,1,0,0,0,0,0,0,2,0,0,0,5,,484,732,12, Por MAC,1,D,,,10/6/2021 0:42,,,,-
191311B0100,191311B01002,19,NUEVO LEON,40,Monterrey,6,DISTRITO 6,1311,1,B,0,1,2,0,,,,71,101,4,3,3,190,20,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,,403,626,12, Por Recuento,1,D,,,12/6/2021 8:02,,,,-
191311C0100,191311C01002,19,NUEVO LEON,40,Monterrey,6,DISTRITO 6,1311,1,C,0,1,2,,,,,44,90,4,5,0,235,29,0,0,4,2,4,0,0,0,0,0,0,0,0,1,0,0,0,7,,425,626,12, Por MAC,1,D,,,10/6/2021 0:46,,,,-
191312B0100,191312B01002,19,NUEVO LEON,40,Monterrey,6,DISTRITO 6,1312,1,B,0,1,2,0,,,,104,130,1,3,2,214,42,1,0,0,5,3,0,1,0,0,0,0,0,0,1,0,0,0,6,,513,707,12, Por Consejo CEE,1,D,,,12/6/2021 2:57,,,,-
191312C0100,191312C01002,19,NUEVO LEON,40,Monterrey,6,DISTRITO 6,1312,1,C,0,1,2,0,,,,87,141,1,2,2,202,49,0,0,0,3,1,0,0,0,0,2,0,1,0,0,0,0,0,3,,494,707,12, Por Recuento,1,D,,,12/6/2021 7:55,,,,-
191313B0100,191313B01002,19,NUEVO LEON,40,Monterrey,6,DISTRITO 6,1313,1,B,0,1,2,0,,,,49,102,3,3,2,148,24,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,6,,343,739,12, Por Recuento,1,D,,,12/6/2021 8:01,,,,-
191313C0100,191313C01002,19,NUEVO LEON,40,Monterrey,6,DISTRITO 6,1313,1,C,0,1,2,,,,,49,102,3,3,2,150,24,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,4,,343,738,12, Por MAC,1,D,,,10/6/2021 0:51,,,,-
191314B0100,191314B01002,19,NUEVO LEON,40,Monterrey,6,DISTRITO 6,1314,1,B,0,1,2,0,,,,85,101,1,3,2,104,38,4,2,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,7,,351,665,12, Por Recuento,1,D,,,12/6/2021 9:23,,,,-
191314C0100,191314C01002,19,NUEVO LEON,40,Monterrey,6,DISTRITO 6,1314,1,C,0,1,2,,,,,62,132,0,0,0,164,33,1,1,1,3,1,1,0,0,1,0,0,0,0,0,0,0,1,6,,407,664,12, Por MAC,1,D,,,10/6/2021 0:53,,,,-
191315B0100,191315B01002,19,NUEVO LEON,40,Monterrey,6,DISTRITO 6,1315,1,B,0,1,2,0,,,,102,128,2,1,1,210,44,0,0,7,1,3,0,0,1,0,0,1,0,0,0,0,0,0,0,,501,719,12, Por Recuento,1,D,,,12/6/2021 8:03,,,,-
191315C0100,191315C01002,19,NUEVO LEON,40,Monterrey,6,DISTRITO 6,1315,1,C,0,1,2,0,,,,97,95,0,0,4,212,48,5,0,2,2,1,0,0,0,0,0,0,0,0,0,0,1,1,6,,474,719,12, Por Recuento,1,D,,,12/6/2021 8:06,,,,-
191316B0100,191316B01002,19,NUEVO LEON,40,Monterrey,6,DISTRITO 6,1316,1,B,0,1,2,,,,,80,110,1,1,6,184,38,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7,,435,717,12, Por MAC,1,D,,,10/6/2021 0:57,,,,-
191316C0100,191316C01002,19,NUEVO LEON,40,Monterrey,6,DISTRITO 6,1316,1,C,0,1,2,,,,,63,109,2,5,4,161,38,5,3,3,1,3,1,1,1,0,0,0,0,0,1,0,0,1,10,,412,716,12, Por MAC,1,D,,,10/6/2021 0:59,,,,-
191317B0100,191317B01002,19,NUEVO LEON,40,Monterrey,6,DISTRITO 6,1317,1,B,0,1,2,,,,,69,98,2,2,2,132,31,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,348,652,12, Por MAC,1,D,,,10/6/2021 1:00,,,,-
191318B0100,191318B01002,19,NUEVO LEON,40,Monterrey,6,DISTRITO 6,1318,1,B,0,1,2,,,,,85,127,0,3,0,163,39,2,1,1,0,2,0,0,0,0,0,0,1,0,1,0,0,0,4,,429,612,12, Por MAC,1,D,,,10/6/2021 1:01,,,,-
191318C0100,191318C01002,19,NUEVO LEON,40,Monterrey,6,DISTRITO 6,1318,1,C,0,1,2,,,,,81,135,1,0,3,157,26,0,2,2,3,1,1,0,0,0,0,0,0,0,0,0,0,1,4,,417,611,12, Por MAC,1,D,,,10/6/2021 1:01,,,,-
191319B0100,191319B01002,19,NUEVO LEON,40,Monterrey,6,DISTRITO 6,1319,1,B,0,1,2,0,,,,79,116,1,1,0,119,33,0,1,1,2,4,5,0,0,0,0,0,0,0,0,0,0,0,3,,365,725,12, Por Consejo CEE,1,D,,,12/6/2021 2:58,,,,-
191320B0100,191320B01002,19,NUEVO LEON,40,Monterrey,6,DISTRITO 6,1320,1,B,0,1,2,0,,,,68,97,1,2,2,107,26,1,1,3,2,1,0,2,0,0,0,0,0,0,1,0,1,0,4,,319,519,12, Por Recuento,1,D,,,12/6/2021 8:07,,,,-
191321B0100,191321B01002,19,NUEVO LEON,40,Monterrey,6,DISTRITO 6,1321,1,B,0,1,2,,,,,38,83,1,2,2,131,38,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,,305,541,12, Por MAC,1,D,,,10/6/2021 1:05,,,,-
191322B0100,191322B01002,19,NUEVO LEON,40,Monterrey,6,DISTRITO 6,1322,1,B,0,1,2,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,2,361,12, Por Recuento,1,D,,,12/6/2021 8:05,,,,-
191323B0100,191323B01002,19,NUEVO LEON,40,Monterrey,6,DISTRITO 6,1323,1,B,0,1,2,0,,,,19,77,0,4,2,62,13,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,184,329,12, Por Recuento,1,D,,,12/6/2021 8:15,,,,-
191324B0100,191324B01002,19,NUEVO LEON,40,Monterrey,6,DISTRITO 6,1324,1,B,0,1,2,,,,,51,99,3,2,0,120,21,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,,302,459,12, Por MAC,1,D,,,10/6/2021 1:07,,,,-
191325B0100,191325B01002,19,NUEVO LEON,40,Monterrey,6,DISTRITO 6,1325,1,B,0,1,2,,,,,76,163,2,1,1,196,30,1,2,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,7,,483,716,12, Por MAC,1,D,,,10/6/2021 1:12,,,,-
191326B0100,191326B01002,19,NUEVO LEON,40,Monterrey,6,DISTRITO 6,1326,1,B,0,1,2,0,,,,66,97,1,1,1,157,16,1,0,1,6,1,1,0,0,1,0,0,0,0,0,0,0,0,1,,351,519,12, Por Recuento,1,D,,,12/6/2021 8:27,,,,-
191326C0100,191326C01002,19,NUEVO LEON,40,Monterrey,6,DISTRITO 6,1326,1,C,0,1,2,,,,,59,91,0,2,2,163,18,2,0,0,4,2,1,0,0,0,0,0,0,0,0,0,0,1,7,,352,518,12, Por MAC,1,D,,,10/6/2021 1:15,,,,-
191326C0200,191326C02002,19,NUEVO LEON,40,Monterrey,6,DISTRITO 6,1326,2,C,0,1,2,,,,,85,97,2,0,3,139,21,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,6,,359,518,12, Por MAC,1,D,,,10/6/2021 1:16,,,,-
191327B0100,191327B01002,19,NUEVO LEON,40,Monterrey,6,DISTRITO 6,1327,1,B,0,1,2,0,,,,70,83,1,3,3,195,27,0,1,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,5,,393,665,12, Por Recuento,1,D,,,12/6/2021 9:26,,,,-
191328B0100,191328B01002,19,NUEVO LEON,40,Monterrey,6,DISTRITO 6,1328,1,B,0,1,2,,,,,50,111,0,3,1,136,28,0,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,4,,339,590,12, Por MAC,1,D,,,10/6/2021 1:20,,,,-
191329B0100,191329B01002,19,NUEVO LEON,40,Monterrey,6,DISTRITO 6,1329,1,B,0,1,2,0,,,,81,108,1,1,3,160,29,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,5,,392,655,12, Por Recuento,1,D,,,12/6/2021 8:08,,,,-
191329C0100,191329C01002,19,NUEVO LEON,40,Monterrey,6,DISTRITO 6,1329,1,C,0,1,2,0,,,,62,106,5,2,5,180,26,1,0,1,5,0,1,0,0,0,0,0,0,0,1,0,0,0,9,,404,655,12, Por Recuento,1,D,,,12/6/2021 9:26,,,,-
191330B0100,191330B01002,19,NUEVO LEON,40,Monterrey,6,DISTRITO 6,1330,1,B,0,1,2,0,,,,59,130,1,0,1,208,28,2,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,2,,439,635,12, Por Recuento,1,D,,,12/6/2021 8:09,,,,-
191330C0100,191330C01002,19,NUEVO LEON,40,Monterrey,6,DISTRITO 6,1330,1,C,0,1,2,,,,,71,141,4,2,0,215,28,0,1,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,6,,474,634,12, Por MAC,1,D,,,10/6/2021 1:27,,,,-
191331B0100,191331B01002,19,NUEVO LEON,40,Monterrey,8,DISTRITO 8,1331,1,B,0,1,2,,,,,47,130,0,2,2,202,20,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,,409,556,12, Por MAC,1,D,,,9/6/2021 18:51,,,,-
191331C0100,191331C01002,19,NUEVO LEON,40,Monterrey,8,DISTRITO 8,1331,1,C,0,1,2,,,,,45,121,0,1,1,183,18,1,1,0,1,2,0,1,0,0,0,1,0,0,1,0,0,1,5,,383,556,12, Por MAC,1,D,,,9/6/2021 18:53,,,,-
191331C0200,191331C02002,19,NUEVO LEON,40,Monterrey,8,DISTRITO 8,1331,2,C,0,1,2,,,,,55,144,1,0,0,173,21,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,403,556,12, Por MAC,1,D,,,9/6/2021 18:55,,,,-
191332B0100,191332B01002,19,NUEVO LEON,40,Monterrey,8,DISTRITO 8,1332,1,B,0,1,2,,,,,71,149,1,2,2,242,30,0,0,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,2,,506,702,12, Por MAC,1,D,,,9/6/2021 18:57,,,,-
191332C0100,191332C01002,19,NUEVO LEON,40,Monterrey,8,DISTRITO 8,1332,1,C,0,1,2,,,,,81,157,1,0,0,248,31,1,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,1,2,,527,702,12, Por MAC,1,D,,,9/6/2021 18:58,,,,-
191332C0200,191332C02002,19,NUEVO LEON,40,Monterrey,8,DISTRITO 8,1332,2,C,0,1,2,,,,,54,139,0,1,0,280,27,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,,514,701,12, Por MAC,1,D,,,9/6/2021 18:59,,,,-
191333B0100,191333B01002,19,NUEVO LEON,40,Monterrey,8,DISTRITO 8,1333,1,B,0,1,2,,,,,47,125,1,2,0,184,14,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,378,506,12, Por MAC,1,D,,,9/6/2021 19:01,,,,-
191333C0100,191333C01002,19,NUEVO LEON,40,Monterrey,8,DISTRITO 8,1333,1,C,0,1,2,,,,,32,128,0,2,1,202,13,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,385,506,12, Por MAC,1,D,,,9/6/2021 19:02,,,,-
191333C0200,191333C02002,19,NUEVO LEON,40,Monterrey,8,DISTRITO 8,1333,2,C,0,1,2,,,,,43,115,0,1,2,194,20,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,379,505,12, Por MAC,1,D,,,9/6/2021 19:04,,,,-
191334B0100,191334B01002,19,NUEVO LEON,40,Monterrey,8,DISTRITO 8,1334,1,B,0,1,2,,,,,49,135,2,2,1,186,15,1,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1,2,,400,562,12, Por MAC,1,D,,,9/6/2021 19:05,,,,-
191334C0100,191334C01002,19,NUEVO LEON,40,Monterrey,8,DISTRITO 8,1334,1,C,0,1,2,,,,,56,120,0,1,1,188,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,,387,562,12, Por MAC,1,D,,,9/6/2021 19:06,,,,-
191334C0200,191334C02002,19,NUEVO LEON,40,Monterrey,8,DISTRITO 8,1334,2,C,0,1,2,0,,,,42,150,0,1,1,193,14,3,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,409,561,12, Por Consejo CEE,1,D,,,12/6/2021 3:23,,,,-
191335B0100,191335B01002,19,NUEVO LEON,40,Monterrey,6,DISTRITO 6,1335,1,B,0,1,2,,,,,65,157,1,3,0,189,22,2,1,1,2,4,1,0,0,0,0,0,0,0,0,0,0,0,6,,454,687,12, Por MAC,1,D,,,10/6/2021 1:28,,,,-
191335C0100,191335C01002,19,NUEVO LEON,40,Monterrey,6,DISTRITO 6,1335,1,C,0,1,2,,,,,54,118,4,1,1,213,21,1,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,3,,420,686,12, Por MAC,1,D,,,10/6/2021 1:30,,,,-
191336B0100,191336B01002,19,NUEVO LEON,40,Monterrey,6,DISTRITO 6,1336,1,B,0,1,2,,,,,75,109,2,6,2,138,31,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,4,,372,574,12, Por MAC,1,D,,,10/6/2021 1:31,,,,-
191336C0100,191336C01002,19,NUEVO LEON,40,Monterrey,6,DISTRITO 6,1336,1,C,0,1,2,,,,,50,106,1,5,1,139,34,5,2,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2,,350,573,12, Por MAC,1,D,,,10/6/2021 1:32,,,,-
191336C0200,191336C02002,19,NUEVO LEON,40,Monterrey,6,DISTRITO 6,1336,2,C,0,1,2,0,,,,52,107,2,1,4,154,16,2,2,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,3,,349,573,12, Por Recuento,1,D,,,12/6/2021 9:25,,,,-
191337B0100,191337B01002,19,NUEVO LEON,40,Monterrey,6,DISTRITO 6,1337,1,B,0,1,2,,,,,54,92,5,0,1,141,15,0,1,1,3,2,0,0,0,0,0,0,0,0,2,0,0,2,11,,330,559,12, Por MAC,1,D,,,10/6/2021 1:35,,,,-
191337C0100,191337C01002,19,NUEVO LEON,40,Monterrey,6,DISTRITO 6,1337,1,C,0,1,2,,,,,51,101,1,1,1,146,17,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,326,558,12, Por MAC,1,D,,,10/6/2021 1:39,,,,-
191338B0100,191338B01002,19,NUEVO LEON,40,Monterrey,6,DISTRITO 6,1338,1,B,0,1,2,,,,,59,107,0,0,1,161,14,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,350,588,12, Por MAC,1,D,,,10/6/2021 1:40,,,,-
191338C0100,191338C01002,19,NUEVO LEON,40,Monterrey,6,DISTRITO 6,1338,1,C,0,1,2,0,,,,62,80,2,0,0,179,15,2,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,5,,350,588,12, Por Consejo CEE,1,D,,,12/6/2021 2:59,,,,-
191339B0100,191339B01002,19,NUEVO LEON,40,Monterrey,6,DISTRITO 6,1339,1,B,0,1,2,,,,,36,66,0,1,1,99,20,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,232,393,12, Por MAC,1,D,,,10/6/2021 1:43,,,,-
191339C0100,191339C01002,19,NUEVO LEON,40,Monterrey,6,DISTRITO 6,1339,1,C,0,1,2,0,,,,33,83,1,2,1,80,20,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,,227,393,12, Por Recuento,1,D,,,12/6/2021 10:20,,,,-
191340B0100,191340B01002,19,NUEVO LEON,40,Monterrey,6,DISTRITO 6,1340,1,B,0,1,2,,,,,27,72,2,1,0,81,26,1,1,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,6,,222,392,12, Por MAC,1,D,,,10/6/2021 1:47,,,,-
